id,category,rating
211145,3,13
211246,3,13
211293,1,8
211292,1,10
211290,1,8
211294,2,1
211295,2,1
211337,7,34
211343,2,2
211345,4,18
211344,2,1
211368,1,8
211392,3,13
211393,3,13
211395,3,13
211413,3,13
211412,3,13
211411,3,13
211428,3,14
211341,1,11
211525,4,20
80252,5,23
80300,5,23
14758,1,8
14691,2,4
68040,3,13
47564,1,9
68055,2,1
68069,3,13
47216,6,28
47188,6,28
47189,6,28
47198,6,28
47204,6,28
47443,3,13
47639,6,28
47638,6,28
47641,4,21
14332,1,11
14725,1,8
14759,2,1
146475,4,21
80303,5,23
80333,5,23
14798,1,8
80341,5,23
14638,1,8
14776,1,8
80380,1,8
47358,7,34
47434,3,13
80418,1,8
80421,1,8
80431,1,8
81346,1,8
68021,3,13
68060,3,13
47165,1,8
47118,6,28
47112,6,28
47113,6,28
47114,6,28
47116,6,28
47141,6,28
47156,6,28
47155,6,28
47120,6,28
47121,6,28
47124,6,28
47126,6,28
47127,6,28
47139,6,28
47164,6,28
47154,6,28
47160,6,28
47159,6,28
47119,6,28
47132,6,28
47135,6,28
47136,6,28
47134,6,28
47137,6,28
47133,6,28
47138,6,28
47161,6,28
47162,6,28
47122,6,28
47146,6,28
47150,6,28
47153,6,28
47151,6,28
47144,6,28
47145,6,28
47149,6,28
47143,6,28
47172,6,28
47152,2,1
47125,2,1
47163,2,1
47192,6,28
47208,6,28
47207,6,28
47210,6,28
47211,6,28
47217,6,28
47218,6,28
47222,6,28
47253,6,28
47231,6,28
47245,6,28
47232,6,28
47234,6,28
47405,1,8
47247,6,28
47248,6,28
47395,3,13
47397,3,13
47396,3,13
47313,7,37
47329,7,37
47326,4,22
47341,7,36
47343,7,35
47355,3,13
47356,3,13
47422,3,13
47400,3,13
47398,3,13
47401,4,18
47423,3,13
47393,3,13
47399,2,1
47402,7,34
47404,3,13
47403,3,13
47406,3,13
47386,3,13
47390,3,13
47377,3,13
47382,3,13
47378,4,19
47363,7,37
47364,3,13
47350,3,14
47418,3,13
47420,3,13
47380,6,28
47389,3,13
47387,4,20
47383,7,34
47388,7,35
47381,7,35
47371,3,13
47375,3,13
47361,4,21
47438,3,13
47445,3,13
47450,3,13
47456,3,13
47474,3,13
47477,3,13
47465,3,13
47467,3,13
47472,3,13
47462,3,13
47499,3,13
47494,3,13
47492,3,13
47483,3,13
47485,3,13
47480,3,13
47550,7,36
47548,4,21
47549,6,33
47579,4,22
47565,3,13
47587,7,34
47608,4,19
47609,7,35
47586,1,8
47606,7,35
47604,4,19
47612,4,20
47614,7,35
47620,7,34
47619,5,23
47621,3,13
47623,3,15
47617,3,13
47618,4,18
47643,7,36
47646,4,21
47647,7,36
47654,4,21
47657,7,36
47661,6,33
47659,4,21
47662,7,37
47684,4,20
47687,7,35
47668,4,22
47671,7,37
47674,4,22
47677,7,37
47676,6,33
79885,1,8
79914,5,23
79925,5,23
79950,5,23
80004,7,34
80020,6,28
80021,7,34
80019,4,18
80024,1,8
80043,7,34
80042,4,19
80041,3,13
80053,1,8
80072,7,36
80069,4,21
80082,7,35
80080,4,20
80144,1,8
80162,5,23
80169,5,23
80173,5,23
80203,1,8
80221,5,23
80232,5,23
94135,6,29
112641,7,34
112666,4,20
112667,7,36
112682,4,19
112698,7,35
112832,7,34
112849,4,18
112829,7,35
112816,7,34
112847,2,1
112830,4,20
112848,3,13
112850,7,34
112815,4,19
112846,1,8
112908,7,34
112906,3,13
112905,2,1
112907,4,19
112898,7,37
112962,7,35
112954,7,37
113008,7,35
112977,7,36
112991,7,35
112990,4,18
112974,4,21
113075,2,1
113073,7,34
113072,3,13
113074,1,8
113076,3,13
113128,7,35
113116,7,35
113151,1,9
113176,2,1
113207,7,35
145557,3,13
145509,4,19
145510,7,35
145610,3,13
145493,1,8
145419,1,8
145480,1,8
145412,1,8
145496,1,8
145408,1,8
145409,1,8
145505,1,8
145495,1,8
145420,1,8
145499,1,8
145506,1,8
145507,1,8
145492,1,8
145519,1,8
145516,1,10
145518,1,8
145615,3,15
145819,2,5
126937,7,35
145950,3,13
145977,4,21
178176,7,37
178175,4,21
178245,2,2
178235,3,15
178460,4,19
178306,7,35
178621,4,18
178616,4,21
178619,7,37
178703,7,36
178705,7,37
178606,4,20
14335,1,9
14337,2,2
14336,1,8
14656,1,8
47173,6,29
47176,6,29
47178,6,29
47179,6,29
47181,6,29
47182,6,28
47183,6,28
47187,6,29
47195,6,30
47196,6,32
47206,6,29
47229,6,29
47230,6,29
47237,6,28
47238,6,29
47240,6,29
47242,6,30
47244,6,29
47256,6,29
47257,6,29
47259,6,29
47262,6,29
47319,6,33
47322,3,16
47323,5,26
47325,3,16
47239,2,3
47252,2,2
47340,3,14
47342,3,14
47345,3,15
47349,3,14
47351,3,15
47353,3,14
47360,3,16
47362,5,26
47379,5,24
47440,3,16
47547,2,4
47419,1,8
47600,3,14
47601,3,14
47602,3,14
47603,3,15
47605,5,24
47607,3,15
47376,1,9
47594,2,4
47525,2,5
47611,3,14
47613,5,24
47624,3,14
47667,2,4
47632,1,9
47640,3,16
47642,5,26
47645,3,15
47672,2,4
47653,3,16
47655,5,26
47656,6,31
47660,5,26
47669,5,26
47673,3,17
47675,5,26
47630,2,3
47626,2,5
47685,5,24
68068,3,14
68022,3,15
79938,5,24
79943,5,24
79921,5,25
79924,5,26
79944,5,24
79975,1,8
79983,1,11
80070,5,25
80071,6,31
79998,1,8
80013,1,10
80122,5,26
80125,5,24
80146,1,10
80204,1,8
80170,5,26
80175,5,24
80176,5,25
80178,5,23
80186,5,25
80156,1,8
80207,5,24
80208,5,24
80214,5,26
80216,5,24
80142,1,10
80218,5,25
80228,5,24
80280,1,8
80262,5,26
80271,5,26
80226,1,8
80278,5,26
80279,1,8
80223,1,8
80266,1,8
80324,5,25
80331,5,25
80332,5,24
80337,5,24
80338,5,23
80432,1,8
80358,1,8
80357,1,8
80444,2,3
112696,2,3
112699,1,8
112831,6,28
112828,2,2
113010,5,24
113009,2,3
112897,6,32
112896,5,26
112976,6,31
112975,5,25
112895,3,16
112960,5,24
112894,2,4
112961,6,30
113117,1,10
113113,3,14
113114,5,24
113115,6,31
113120,5,24
113125,3,14
113126,5,24
113127,6,31
113124,2,3
113112,2,3
113123,1,10
113111,1,10
113118,2,3
113208,2,3
123013,6,32
145654,5,24
145893,3,17
178200,6,30
178199,2,3
178198,1,10
178605,1,8
178617,5,26
178618,6,32
178702,6,30
178704,6,32
68127,3,14
48303,1,8
179133,3,15
211897,2,2
211899,1,8
80781,5,26
211559,4,19
211555,2,2
211558,7,35
48120,1,8
211557,6,28
211556,4,19
47888,5,26
211943,1,11
211956,1,10
211957,1,8
211966,2,1
211779,5,26
211816,4,18
211815,2,1
211817,7,34
80540,5,26
211861,3,16
48105,1,10
47921,2,5
211902,3,14
211903,4,20
211942,4,18
211975,6,33
211974,5,26
211973,3,17
80918,2,3
81037,5,26
48148,1,11
48241,1,8
48254,1,11
48075,1,11
48166,1,10
212151,5,23
212147,7,35
212152,4,19
212150,3,13
212146,6,28
212145,4,18
212172,6,33
212170,5,26
212164,4,20
212173,7,38
212171,4,22
80963,2,3
47696,5,26
211379,1,10
211380,2,3
211627,7,34
211625,3,13
211626,4,20
211629,4,21
211628,3,14
211540,2,3
211575,7,36
211574,4,20
211675,4,22
211822,2,1
211821,1,8
211524,3,15
211858,3,13
211859,4,18
211860,7,34
81060,1,8
15139,1,8
15503,2,2
15407,2,1
15424,1,8
15423,2,1
15511,1,8
15252,1,10
15162,2,1
15304,2,1
15512,2,1
15379,1,8
15507,1,10
15045,2,3
15440,2,1
15328,2,2
15411,1,8
15529,2,1
15266,2,3
15533,2,3
15429,1,8
80541,4,20
80481,7,39
80504,7,37
47808,4,20
47734,4,21
47738,3,15
47740,7,37
47739,4,21
47803,4,20
47811,3,17
47732,2,4
47810,7,37
48084,1,8
48095,1,8
48122,1,8
48223,1,8
48624,1,8
80599,7,34
80596,4,18
80597,5,23
80598,6,28
80595,3,13
80619,3,13
80621,3,13
80635,1,8
80646,1,8
80641,1,8
80708,3,13
80709,4,19
80710,7,34
80716,4,18
80717,7,34
80715,3,13
80726,5,23
80729,5,23
80749,1,8
80776,1,8
80787,1,8
80812,1,8
80820,4,18
80819,3,13
80823,7,39
80821,7,34
80859,1,8
80802,1,8
80886,1,8
80889,1,8
80898,1,8
80899,1,8
80920,1,8
80945,1,8
80959,2,1
146443,3,13
146444,4,18
146445,7,34
15029,1,8
15374,1,8
14928,1,8
15138,2,5
15401,2,3
15496,1,8
15483,1,8
15007,1,8
15043,2,3
15383,1,8
15405,2,3
146418,2,1
15445,2,3
15500,2,1
146424,3,13
146510,7,36
146511,6,31
15070,2,1
15219,2,1
15340,2,1
15320,1,8
15321,1,8
15404,1,10
15406,1,8
15168,2,4
178917,4,21
15137,1,11
15508,2,3
15229,1,8
81357,5,23
80492,1,8
80488,7,38
80489,4,21
80515,1,8
47695,4,22
47698,7,38
47692,6,33
47690,4,22
47693,7,37
47762,1,8
47770,4,22
47773,7,38
47883,3,13
47836,3,15
47806,7,37
47814,7,37
47911,4,22
47920,7,37
47812,4,21
47892,4,22
47923,4,22
47901,4,22
47917,4,22
47914,7,37
47904,7,37
47889,6,33
47872,3,15
47895,7,38
47926,7,37
47890,7,37
47887,4,22
47861,7,38
47947,4,22
47932,7,37
47962,4,22
47954,4,22
47929,4,22
47842,7,34
47957,7,37
47837,3,13
47857,3,17
47949,6,33
47943,7,37
47950,7,37
47858,4,22
47882,3,13
47984,3,13
47974,7,37
48009,3,13
47971,4,22
47865,3,13
48086,1,8
48089,1,8
81003,1,8
81039,7,37
81036,4,21
81102,1,8
81055,1,8
81080,1,8
81084,1,8
100736,3,13
113755,2,1
146092,2,1
146093,7,34
146260,5,26
146314,3,14
178893,3,13
178894,4,18
178890,7,34
178889,4,18
178895,7,34
178930,4,19
178932,7,34
178931,5,23
178870,4,19
178921,4,20
178871,5,23
178920,3,14
178872,7,35
178929,3,13
178899,6,33
178923,7,36
179094,7,35
179093,4,19
179059,4,20
179060,7,35
179322,7,36
179321,4,20
179148,4,18
179149,7,34
179338,4,21
178852,3,13
179087,3,13
179101,4,21
179134,4,21
179136,7,37
179150,3,13
179171,7,34
179170,4,20
42297,2,2
47689,3,17
47691,5,26
47694,3,17
47730,2,5
47728,2,5
47736,1,11
47727,1,11
47743,2,3
47768,3,16
47769,3,17
47771,5,26
47772,6,32
47737,2,4
47758,2,3
47731,1,11
47878,3,14
47805,6,31
47802,3,15
47799,3,15
47809,6,31
47804,5,26
47867,3,14
47886,3,17
47828,3,15
47879,3,14
47859,5,26
47807,3,15
47856,2,4
47813,6,31
47831,2,3
47832,2,4
47827,2,4
47825,2,3
47876,3,15
47826,1,11
47922,3,17
47893,5,26
47941,3,17
47924,5,26
47913,6,33
47915,2,5
47946,3,17
47942,6,33
47910,3,17
47900,3,17
47902,5,26
47933,5,26
47931,6,33
47928,3,17
47964,6,33
47903,6,33
47916,3,17
47961,3,17
47956,6,33
47927,2,5
47894,6,33
47955,5,26
47953,3,17
47912,5,26
47930,5,26
47963,5,26
47919,6,33
47918,5,26
47925,6,33
47891,3,17
47948,5,26
47970,3,17
48012,1,8
48065,1,11
47972,5,26
47981,3,16
47989,3,15
47973,6,32
47969,2,5
48106,1,10
48092,1,8
48094,1,8
48093,1,8
48070,1,10
48069,1,11
48076,1,11
48078,1,11
48135,1,11
48136,1,8
48088,1,9
48123,1,10
48101,1,11
48080,1,10
48082,1,9
48131,1,8
48124,1,9
48111,1,10
48079,1,10
48176,1,9
48190,1,11
48143,1,10
48197,1,11
48168,1,11
48193,1,11
48169,1,9
48144,1,11
48150,1,8
48203,1,10
48140,1,8
48139,1,9
48209,1,11
48178,1,9
48170,1,11
48142,1,8
48165,1,10
48141,1,11
48208,1,11
48145,1,10
48185,1,10
48156,1,11
48177,1,8
48174,1,11
48258,1,11
48231,1,8
48212,1,10
48227,1,11
48230,1,10
48278,1,10
48219,1,10
48216,1,10
48215,1,9
48283,1,9
48256,1,11
48210,1,10
48325,1,10
48322,1,11
48316,1,8
48312,1,10
48321,1,11
48337,1,8
48293,1,8
48304,1,9
48311,1,10
48340,1,10
48328,1,9
48332,1,8
48320,1,11
48323,1,8
48314,1,10
48598,1,11
48593,3,16
48579,1,10
48647,1,8
48641,1,8
61617,1,10
61623,1,10
61618,1,10
61622,1,10
61620,1,10
68124,1,8
80503,2,5
80490,5,26
80491,6,33
80480,2,4
80554,2,4
80622,1,10
80592,5,26
80647,1,8
80575,2,4
80555,2,3
80519,1,8
80514,1,8
80754,1,9
80677,1,10
80772,1,10
80777,5,24
80771,1,10
80785,1,10
80799,1,8
80803,1,10
80807,1,9
80835,1,8
80845,1,8
80858,1,9
80868,1,8
80961,2,3
80880,1,8
80894,1,10
80924,1,10
80941,1,9
80958,1,8
81004,1,8
80999,5,25
81038,6,32
81053,1,8
81035,2,4
81024,5,25
81059,5,26
81065,5,24
81067,5,23
81022,5,25
80985,5,26
81081,1,8
80972,1,8
81088,5,26
81107,1,10
81097,1,8
81100,1,10
81233,1,8
113291,2,3
113307,2,4
113377,2,5
113490,6,30
113491,6,30
113492,6,30
113497,6,32
113498,6,32
146146,1,9
146091,6,33
146437,6,30
179050,1,11
178947,2,5
178922,6,30
178916,2,3
179132,2,4
179131,1,11
179173,2,3
179135,5,25
179100,2,4
179092,2,2
179058,2,3
81527,5,26
48370,1,10
81160,5,23
81208,5,26
48452,1,9
81713,5,23
48676,1,8
15649,1,10
81147,5,24
81626,5,24
48556,1,10
48529,1,11
81155,5,26
48507,1,10
81199,5,24
81347,2,3
212271,4,18
212272,3,13
212270,2,2
212283,4,20
212282,3,14
212284,6,30
212285,1,10
212286,3,14
212296,2,3
212306,4,20
212305,3,14
212307,7,37
212316,4,20
212317,7,37
212315,3,14
212331,3,13
212338,2,1
15978,1,9
212324,3,14
48615,1,10
81616,2,4
212428,3,14
212429,4,20
212427,1,10
212430,7,37
212443,2,3
212460,1,10
212461,2,3
212463,4,21
212425,3,14
212426,2,2
48371,1,10
212528,5,24
212526,1,10
212527,2,3
212529,6,29
212513,3,13
212490,3,16
212557,3,15
48396,1,10
48459,1,11
81459,2,4
48702,1,10
48708,1,9
179711,3,15
15729,2,3
48392,1,8
48921,6,28
15828,1,8
15583,2,3
15989,2,2
15590,1,8
15829,2,1
15968,2,1
16113,2,1
81354,7,36
81375,4,22
81374,3,17
81577,5,23
48479,1,8
48391,1,8
48393,1,8
48605,1,8
48442,1,8
81709,7,35
48622,1,8
48825,6,28
48803,3,13
48617,1,8
48911,6,28
81737,5,23
81495,7,34
15834,2,1
15782,1,8
15613,2,1
15979,2,3
15607,1,8
15783,2,1
15824,2,1
15689,1,8
15805,2,1
15685,1,8
16106,2,4
15591,2,1
15835,1,8
81306,7,36
81303,4,21
81309,7,35
81310,4,19
81312,1,8
81528,1,8
81313,1,8
81343,1,8
81350,7,35
81351,4,21
81358,6,28
81359,7,34
81369,4,20
81372,7,35
81363,3,13
81364,4,18
81365,7,34
81381,5,23
81595,5,23
81563,1,8
81669,1,8
81621,5,23
81638,5,23
81420,5,23
81419,5,23
81423,5,23
81424,5,23
81640,5,23
81436,5,23
81678,1,8
81437,5,23
81443,5,23
81446,5,23
81470,4,20
81472,7,36
81474,1,8
48418,1,8
81700,4,21
81703,7,37
48722,1,8
48735,1,8
48784,7,34
48838,6,28
48823,6,28
48846,6,28
48783,6,28
48836,6,28
48832,6,28
48840,6,28
48793,1,8
48751,3,13
48831,6,28
48794,3,13
48834,6,28
48782,4,18
48844,6,28
48839,6,28
48801,2,1
48858,6,28
48880,1,8
48871,6,28
48881,6,28
48864,6,28
48870,6,28
48865,6,28
48856,6,28
48854,6,28
48882,6,28
48868,6,28
48883,6,28
48908,6,28
48917,6,28
48913,6,28
48903,6,28
48912,6,28
48884,6,28
48907,6,28
48885,6,28
48930,6,28
48919,6,28
48924,6,29
48892,6,28
48902,6,28
48927,6,28
48923,6,28
48888,6,28
48887,6,28
48964,6,28
48966,6,28
48799,7,34
48967,6,28
48965,6,28
48957,6,28
48815,1,8
48968,6,28
48961,6,28
48962,6,28
48955,6,28
48822,2,1
48963,6,28
48971,6,28
48969,6,28
81110,1,8
81111,1,8
81128,1,8
81124,1,8
81123,1,8
81149,5,23
81139,5,23
81141,5,23
81181,5,23
81191,5,23
81242,5,23
81284,4,20
81286,7,35
146716,2,1
146715,1,8
94387,3,14
94389,3,14
94397,3,14
94395,1,10
146964,7,34
146967,7,34
147050,7,34
147049,7,34
147183,4,18
147184,7,34
114334,7,37
126870,2,3
126864,7,34
126863,2,1
126869,1,8
126901,4,20
126902,7,35
126934,4,20
179457,4,22
179490,7,37
179713,7,36
179760,4,18
179461,4,21
179462,7,37
179494,7,37
179493,4,19
179799,3,15
179718,4,21
179815,4,21
179839,3,13
9700,1,9
15726,1,10
15728,1,10
15616,1,10
15575,1,8
15576,2,2
15650,1,10
15652,1,10
15647,1,10
15714,1,10
15710,1,10
15653,1,10
15730,1,10
15739,1,8
15737,1,8
15786,2,2
15771,1,10
15870,1,10
15873,1,10
15964,1,8
15969,1,8
16119,1,11
16208,2,3
42293,2,2
42294,2,4
48360,1,10
48359,1,11
48347,1,8
48364,1,10
48346,1,9
48342,1,9
48349,1,9
48365,1,10
48382,1,10
48436,1,11
48433,1,10
48390,1,10
48434,1,11
48412,1,9
48445,1,8
48405,1,11
48380,1,9
48406,1,11
48402,1,10
48419,1,9
48403,1,11
48430,1,10
48454,1,8
48399,1,10
48427,1,9
48437,1,10
48489,1,9
48477,1,11
48524,1,8
48469,1,11
48481,1,9
48510,1,11
48518,1,11
48470,1,11
48500,1,10
48520,1,10
48476,1,9
48464,1,11
48472,1,9
48504,1,10
48492,1,11
48509,1,10
48462,1,10
48480,1,10
48474,1,9
48468,1,11
48473,1,9
48467,1,10
48499,1,10
48539,1,9
48543,1,10
48544,1,10
48558,1,8
48610,1,11
48596,1,10
48606,1,10
48533,1,11
48578,1,10
48601,1,10
48530,1,8
48532,1,8
48562,1,8
48572,1,8
48540,1,9
48633,1,11
48658,1,9
48652,1,10
48694,1,11
48651,1,11
48616,1,10
48637,1,8
48695,1,8
48693,1,11
48683,1,10
48623,1,9
48630,1,8
48642,1,9
48643,1,9
48688,1,8
48660,1,8
48760,1,10
48742,1,11
48764,1,10
48765,1,10
48761,1,10
48745,1,10
48737,1,9
48710,1,11
48729,1,10
48744,1,9
48732,1,8
48725,1,10
48718,1,11
48763,1,8
48950,6,28
48734,1,10
48789,1,9
48791,1,11
48938,2,4
48928,6,30
48850,6,31
48935,2,2
48847,6,31
48841,6,29
48867,6,28
48843,6,28
48922,6,30
48941,3,14
48949,6,29
48835,6,28
48860,6,28
48830,6,30
48914,6,30
48915,6,29
48920,6,30
48842,2,2
48829,6,28
48863,6,28
48972,6,30
48956,6,29
48958,6,30
48973,6,30
48959,6,28
61779,1,10
61781,1,8
61783,1,8
81183,1,10
81120,1,10
81135,5,26
81145,1,8
81137,5,24
81138,5,25
81144,5,24
81156,5,24
81171,5,24
81176,5,26
81109,1,8
81192,5,23
81169,1,10
81197,5,24
81202,5,24
81207,5,23
81282,2,3
81240,5,24
81241,5,26
81277,1,8
81285,6,30
81367,2,2
81402,1,11
81304,5,24
81305,6,30
81340,1,10
81408,1,8
81342,1,8
81385,1,8
81302,2,4
81348,5,23
81349,6,28
81352,5,26
81353,6,32
81368,3,14
81371,6,29
81376,5,26
81383,5,24
81387,5,25
81388,5,24
81389,5,25
81392,5,24
81394,5,24
81396,5,24
81356,2,2
81362,2,2
81398,1,8
81329,1,10
81328,1,8
81417,5,24
81421,5,24
81427,5,25
81491,2,2
81438,5,26
81440,5,23
81445,5,23
81447,5,25
81460,5,25
81466,5,23
81469,3,15
81471,5,25
81450,1,8
81552,1,10
81608,2,4
81565,5,24
81573,5,24
81576,5,25
81578,5,23
81580,5,23
81588,5,24
81589,5,24
81590,5,24
81592,5,25
81597,5,26
81603,2,1
81564,1,10
81613,2,3
81539,1,10
81623,5,25
81628,5,24
81633,5,26
81637,5,23
81699,2,5
81701,5,26
81727,5,24
81738,5,25
81741,5,26
114336,5,26
114337,5,26
126936,6,29
126935,5,23
146846,1,10
146854,1,10
146939,2,2
179456,2,5
179478,3,14
179708,1,8
179710,2,3
179712,5,24
179759,2,3
179847,2,1
180126,2,3
49555,1,9
49540,1,9
49643,2,2
81845,5,24
81796,5,25
81847,5,24
81848,2,3
115121,2,4
49583,1,10
61860,1,10
114949,5,25
16414,1,8
82364,1,9
213136,2,3
213204,4,18
213221,4,20
213220,3,14
213223,3,14
213226,7,35
213224,5,24
213222,2,3
213225,4,20
114658,2,3
49430,1,10
49436,1,8
49156,2,1
49181,2,3
211665,4,20
211666,7,35
16753,1,8
16483,1,8
16979,2,2
16543,2,3
16488,2,1
16482,1,8
16941,2,4
16342,1,8
16829,1,8
16508,1,8
16406,1,8
16380,2,1
16574,1,8
16554,2,1
16251,1,10
16701,1,8
16264,1,8
16882,2,3
16370,2,1
16633,1,8
16388,2,1
16704,2,1
49168,2,3
49166,2,3
49161,2,1
16372,1,8
16385,2,2
49142,2,1
16758,1,8
16499,2,5
16735,2,1
49162,2,1
49163,2,2
49172,2,3
49174,2,1
49177,2,1
49173,2,1
16806,1,8
49188,2,1
49075,1,8
49187,2,2
49198,2,3
49206,2,1
49199,2,1
49228,2,2
49220,2,4
49222,2,1
49192,2,2
49207,2,2
49196,2,1
49229,2,1
49191,2,3
49204,2,1
49205,2,1
49195,2,2
16805,2,1
49218,2,2
49231,2,2
49250,2,1
49248,2,1
49242,2,3
49249,2,1
49252,2,1
49230,2,2
49244,2,2
49236,2,2
49245,2,3
49278,6,28
49279,7,36
49277,4,19
16734,1,8
16708,2,1
16349,2,2
16651,2,5
16830,2,1
16429,1,8
17050,1,8
17006,2,1
16688,2,4
17046,1,8
17065,1,8
17070,2,1
16301,2,1
49532,1,8
49649,2,1
16652,1,8
16733,2,1
81390,5,23
49133,2,3
49136,2,1
49134,2,2
49149,2,2
49251,2,1
49128,2,1
49167,2,2
49165,2,1
49137,2,1
49125,2,1
49127,2,1
49124,2,1
49126,2,1
49123,2,1
49111,2,1
49237,2,3
49144,2,1
49182,2,3
49180,2,3
49562,1,8
49642,3,13
49771,1,8
81746,5,23
81765,5,23
81771,5,23
81760,5,23
81745,5,23
81747,5,23
81751,5,23
81756,5,23
81770,5,23
81782,5,23
81781,5,23
81804,5,23
81808,5,23
81799,5,23
81800,5,23
81818,5,23
81966,2,1
82036,1,8
16559,2,1
16614,1,8
16428,2,1
16604,1,8
16225,2,3
16507,2,1
16547,1,8
16868,1,8
16470,2,2
16458,2,1
17031,1,8
16777,1,8
16366,2,1
16365,1,8
16416,2,4
16367,1,8
16399,2,3
16371,1,8
16368,2,1
16487,1,8
16509,1,8
16528,1,8
16534,1,8
16471,2,2
16915,1,8
16867,1,8
16565,1,8
16580,1,8
16495,1,8
16982,1,8
17002,1,10
16296,1,8
16666,2,1
16796,1,8
16942,1,8
17036,1,8
17037,1,8
16485,1,8
16427,1,10
16998,1,9
16493,1,8
17048,2,1
16852,1,8
16916,2,1
16891,1,8
16948,1,8
16489,2,4
16504,2,1
16808,2,2
16573,1,8
17030,1,8
16883,1,8
16549,2,1
16553,1,8
16451,1,8
16578,2,1
16369,1,8
16642,2,4
16263,2,3
16649,1,8
16656,1,8
16923,1,8
16636,1,8
16518,1,8
16505,1,8
16823,1,8
16603,2,1
16539,2,1
16615,2,3
16643,1,10
16634,2,3
16677,1,8
16682,1,8
16566,1,8
16776,1,8
16665,2,1
17005,1,8
16826,2,1
16795,1,8
17053,2,1
81405,1,8
49061,2,1
49106,2,1
49050,2,2
49153,2,1
49115,2,1
49152,2,2
49110,2,1
48979,6,28
49113,2,1
49114,2,1
48970,6,28
49060,2,2
49064,2,2
49135,2,1
48960,6,28
49112,2,1
49150,2,2
49091,2,1
49145,2,1
49105,2,1
49151,2,2
49109,2,1
49107,2,1
49132,2,1
49083,2,2
49092,2,1
49108,2,1
49141,2,1
49082,2,1
49143,2,1
49120,2,2
49087,2,1
49131,2,1
49139,2,1
49096,2,2
49130,2,1
49118,2,4
49121,2,1
49116,2,1
49147,2,1
49089,2,3
49140,2,3
49129,2,2
49093,2,1
49073,2,1
49079,2,1
48992,2,1
49094,2,1
49055,2,2
49067,2,2
48994,2,1
49011,2,2
49051,2,1
49036,2,1
49023,2,1
49025,2,1
49020,2,2
49044,2,1
49019,2,1
49018,2,1
49017,2,1
49007,2,2
49009,2,1
49045,2,1
49006,2,2
49026,2,1
49030,2,1
49071,2,2
49041,2,1
49077,2,2
49039,2,1
49031,2,1
49062,2,1
82160,1,8
82150,5,26
82605,3,13
82578,3,13
82572,3,14
82586,3,14
82579,3,13
82571,3,13
82565,3,13
82566,3,13
82563,3,13
82562,3,13
82553,3,13
82546,3,13
82544,3,13
82543,3,13
82551,3,13
82539,3,13
147390,4,20
147391,5,24
114583,3,13
147393,4,20
114695,4,18
114694,3,13
114696,7,34
114698,7,34
114881,7,35
114973,7,35
115141,4,20
115142,7,35
115155,3,16
147470,3,14
115355,7,38
115370,7,36
115364,7,36
147491,4,18
147490,2,1
147494,7,34
147492,6,28
147489,1,8
147480,1,8
147503,3,14
147577,7,34
147576,2,1
147634,2,1
147653,2,1
147648,1,8
147652,1,8
147721,2,2
147720,1,8
147728,2,2
147727,1,8
147746,7,35
147745,2,3
147744,1,10
147754,4,18
147783,2,1
147806,6,28
147810,3,13
148024,1,8
148061,3,14
148060,2,3
179162,2,1
3360,1,8
49146,2,2
49232,2,2
49095,2,2
48980,2,2
49212,3,14
49200,2,3
48982,2,4
49170,2,2
49240,2,3
49238,2,2
49233,2,2
49247,2,2
49239,2,3
49243,2,2
49234,2,3
49276,2,3
49421,1,10
49298,2,4
49299,2,2
49317,2,5
49424,1,10
49427,1,10
49414,1,8
49418,1,11
49415,1,11
49413,1,8
49370,2,3
49507,1,9
49501,1,9
49502,1,9
49435,1,10
49511,1,11
49547,1,10
49531,1,8
49542,1,10
49560,1,10
49596,1,11
49578,1,9
49546,1,10
49573,1,9
49536,1,10
49594,1,11
49579,1,11
49520,1,8
49592,1,10
49568,1,11
49549,1,11
49586,1,9
49577,1,11
49561,1,11
49550,1,11
49551,1,10
49530,1,10
49535,1,8
49521,1,10
49528,1,10
49648,1,8
49644,1,8
49726,1,10
49641,2,2
49817,2,4
49765,2,4
61902,1,8
68405,1,8
78814,1,8
78815,1,8
81378,5,26
81743,5,24
81757,5,25
81758,5,26
81762,5,24
81763,5,26
81764,5,26
81769,5,25
81774,5,26
81776,5,26
81823,5,25
81792,5,24
81802,5,23
81803,5,23
81809,5,24
81824,5,25
81821,5,26
81831,2,3
81822,5,26
81815,5,26
81841,5,24
81786,5,24
81842,5,26
81806,5,23
81856,1,8
82099,1,9
82162,1,11
82177,1,9
82167,1,8
82168,1,11
82102,1,8
81953,1,8
82183,1,8
82191,1,8
82180,1,10
82398,1,9
82557,1,9
82556,1,9
82559,1,8
82569,1,10
82591,1,8
114585,2,2
114689,1,11
114794,1,11
114795,1,10
114882,5,24
115012,3,15
115013,5,25
115005,5,25
115140,2,3
115363,2,3
115351,3,16
115365,5,25
147389,2,2
147392,2,2
147575,1,9
147633,1,9
147969,5,25
3590,1,10
181817,1,8
211970,2,1
190848,1,10
148570,2,5
83042,5,26
115551,1,11
3507,1,11
81602,2,5
148969,2,3
181650,2,4
3419,1,10
83426,1,10
17605,1,8
18072,1,8
17453,2,1
17716,2,1
17226,1,8
17227,2,1
18003,2,5
17703,1,10
17738,2,5
17900,2,2
17217,1,8
17400,2,1
17173,1,8
17153,1,8
17325,2,1
17495,1,8
17200,1,8
17806,2,3
17560,1,8
17189,1,8
17378,1,8
17846,1,8
17913,2,3
